index,Date,product_group,dispatches_SellIn,orders_SellIn,SellOut,promo,hyp_promo,type_promo_1,type_promo_2,sin_dayofyear,cos_dayofyear,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
5182,2019-03-24,Product_32,938,938,1104,50.3,0.0,0.0,0.0,0.989932495087353,0.141540295217043,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5196,2019-03-31,Product_04,3842,4127,5751,1.8,0.0,0.0,0.0,0.9997685019798909,0.021516097436222254,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5203,2019-03-31,Product_11,365,365,264,0.4,0.0,0.0,0.0,0.9997685019798909,0.021516097436222254,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5209,2019-03-31,Product_17,657,657,633,0.3,0.0,0.0,0.0,0.9997685019798909,0.021516097436222254,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5224,2019-03-31,Product_32,838,838,1007,37.4,0.0,0.0,0.0,0.9997685019798909,0.021516097436222254,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5238,2019-04-07,Product_04,784,786,6254,0.9,0.0,0.0,0.0,0.9951053111006976,-0.09882013873287143,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5245,2019-04-07,Product_11,181,181,371,4.3,61.84971098265896,1.0,1.0,0.9951053111006976,-0.09882013873287143,-0.0725574268959959,-3.3767813909111986e-05,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715,-0.0015652813450456715
5251,2019-04-07,Product_17,390,390,709,0.2,0.0,0.0,0.0,0.9951053111006976,-0.09882013873287143,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5266,2019-04-07,Product_32,1566,1566,1300,38.7,0.0,0.0,0.0,0.9951053111006976,-0.09882013873287143,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5280,2019-04-14,Product_04,2180,3604,6143,1.8,0.0,0.0,0.0,0.9760105506323683,-0.21772323039653177,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5287,2019-04-14,Product_11,544,544,294,0.3,0.0,0.0,0.0,0.9760105506323683,-0.21772323039653177,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5293,2019-04-14,Product_17,624,624,694,0.0,0.0,0.0,0.0,0.9760105506323683,-0.21772323039653177,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5308,2019-04-14,Product_32,6264,6264,1212,12.5,0.0,0.0,0.0,0.9760105506323683,-0.21772323039653177,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5322,2019-04-21,Product_04,11875,17924,5736,1.0,0.0,0.0,0.0,0.9427611433904207,-0.3334687789181868,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5329,2019-04-21,Product_11,365,365,276,0.1,0.0,0.0,0.0,0.9427611433904207,-0.3334687789181868,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5335,2019-04-21,Product_17,799,799,931,6.1000000000000005,62.427745664739895,1.0,1.0,0.9427611433904207,-0.3334687789181868,-0.15188554262705814,-0.0003075655173689524,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458
5350,2019-04-21,Product_32,1871,1871,1123,10.5,0.0,0.0,0.0,0.9427611433904207,-0.3334687789181868,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5364,2019-04-28,Product_04,5327,20659,5749,0.4,0.0,0.0,0.0,0.895839290734909,-0.4443781781046132,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5371,2019-04-28,Product_11,544,544,235,0.1,0.0,0.0,0.0,0.895839290734909,-0.4443781781046132,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5377,2019-04-28,Product_17,1073,1073,647,0.0,0.0,0.0,0.0,0.895839290734909,-0.4443781781046132,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5392,2019-04-28,Product_32,728,780,1193,1.0,0.0,0.0,0.0,0.895839290734909,-0.4443781781046132,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5406,2019-05-05,Product_04,5653,11839,5681,4.7,0.0,0.0,0.0,0.8359254794186372,-0.548842958284719,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5413,2019-05-05,Product_11,0,0,284,0.1,0.0,0.0,0.0,0.8359254794186372,-0.548842958284719,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5419,2019-05-05,Product_17,726,726,651,0.2,0.0,0.0,0.0,0.8359254794186372,-0.548842958284719,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5434,2019-05-05,Product_32,1285,1285,3623,78.10000000000002,87.86127167630056,0.0,1.0,0.8359254794186372,-0.548842958284719,-0.3206906410075166,-0.0021693984236237436,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153,-0.026376234967724153
5448,2019-05-12,Product_04,13628,15525,12738,92.6,93.06358381502892,0.0,1.0,0.7638886127905428,-0.6453481132295501,-1.6519733467641908,-0.28089468852262556,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415,-0.6811978704363415
5455,2019-05-12,Product_11,0,181,289,0.2,0.0,0.0,0.0,0.7638886127905428,-0.6453481132295501,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5461,2019-05-12,Product_17,383,383,835,0.2,0.0,0.0,0.0,0.7638886127905428,-0.6453481132295501,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5476,2019-05-12,Product_32,6122,6122,1117,1.2000000000000002,0.0,0.0,0.0,0.7638886127905428,-0.6453481132295501,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5490,2019-05-19,Product_04,12162,12915,5654,0.6000000000000001,0.0,0.0,0.0,0.6807734094770161,-0.7324940716135789,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5497,2019-05-19,Product_11,1089,1452,306,0.1,0.0,0.0,0.0,0.6807734094770161,-0.7324940716135789,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5503,2019-05-19,Product_17,1555,1555,1092,5.4,62.427745664739895,1.0,1.0,0.6807734094770161,-0.7324940716135789,-0.15188554262705814,-0.0003075655173689524,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458,-0.006834819346475458
5518,2019-05-19,Product_32,3437,3540,1286,2.1,0.0,0.0,0.0,0.6807734094770161,-0.7324940716135789,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5532,2019-05-26,Product_04,6833,6877,5728,0.6000000000000001,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5539,2019-05-26,Product_11,181,362,259,0.1,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5545,2019-05-26,Product_17,451,555,761,0.2,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5560,2019-05-26,Product_32,41,41,1343,1.0,0.0,0.0,0.0,0.5877852522924732,-0.8090169943749473,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5574,2019-06-02,Product_04,19841,22499,6035,3.8,0.0,0.0,0.0,0.48627270710869,-0.8738071036110808,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5581,2019-06-02,Product_11,1814,1995,388,3.1,61.27167630057805,1.0,1.0,0.48627270710869,-0.8738071036110808,-0.07230060547158894,-3.364829067850352e-05,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678,-0.00155974093654678
5587,2019-06-02,Product_17,1627,1731,738,0.1,0.0,0.0,0.0,0.48627270710869,-0.8738071036110808,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5602,2019-06-02,Product_32,1146,1249,4306,80.2,87.28323699421966,0.0,1.0,0.48627270710869,-0.8738071036110808,-0.3197114955100107,-0.0021627747295486248,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012,-0.02629570199168012
5616,2019-06-09,Product_04,6984,8667,5544,0.6000000000000001,0.0,0.0,0.0,0.3777079652039649,-0.9259247771938498,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5623,2019-06-09,Product_11,364,545,277,0.2,0.0,0.0,0.0,0.3777079652039649,-0.9259247771938498,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5629,2019-06-09,Product_17,1144,1144,765,0.1,0.0,0.0,0.0,0.3777079652039649,-0.9259247771938498,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5644,2019-06-09,Product_32,1597,2047,1136,0.7000000000000001,0.0,0.0,0.0,0.3777079652039649,-0.9259247771938498,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5658,2019-06-16,Product_04,4554,6285,12585,92.7,87.28323699421966,0.0,1.0,0.26366549272800704,-0.9646141756912435,-1.6028835810397013,-0.2725476685904708,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053,-0.6609555076057053
5665,2019-06-16,Product_11,182,364,246,0.1,0.0,0.0,0.0,0.26366549272800704,-0.9646141756912435,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5671,2019-06-16,Product_17,676,676,712,0.1,0.0,0.0,0.0,0.26366549272800704,-0.9646141756912435,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5686,2019-06-16,Product_32,3224,4054,1083,0.8,0.0,0.0,0.0,0.26366549272800704,-0.9646141756912435,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5700,2019-06-23,Product_04,6719,6719,4917,0.6000000000000001,0.0,0.0,0.0,0.1457991969198751,-0.9893142039703663,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5707,2019-06-23,Product_11,0,183,273,0.2,0.0,0.0,0.0,0.1457991969198751,-0.9893142039703663,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5713,2019-06-23,Product_17,1144,1144,717,0.1,0.0,0.0,0.0,0.1457991969198751,-0.9893142039703663,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5728,2019-06-23,Product_32,2479,2896,1117,0.6000000000000001,0.0,0.0,0.0,0.1457991969198751,-0.9893142039703663,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5742,2019-06-30,Product_04,7462,7462,5698,0.7000000000000001,0.0,0.0,0.0,0.02581844022713308,-0.9996666485105112,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5749,2019-06-30,Product_11,182,727,286,0.1,0.0,0.0,0.0,0.02581844022713308,-0.9996666485105112,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5755,2019-06-30,Product_17,554,554,703,0.2,0.0,0.0,0.0,0.02581844022713308,-0.9996666485105112,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5770,2019-06-30,Product_32,1663,2183,1283,1.8,0.0,0.0,0.0,0.02581844022713308,-0.9996666485105112,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5784,2019-07-07,Product_04,9955,9955,5923,0.5,0.0,0.0,0.0,-0.09453674981719933,-0.9955213724144752,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5791,2019-07-07,Product_11,0,0,286,0.1,0.0,0.0,0.0,-0.09453674981719933,-0.9955213724144752,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5797,2019-07-07,Product_17,659,763,825,0.0,0.0,0.0,0.0,-0.09453674981719933,-0.9955213724144752,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5812,2019-07-07,Product_32,1045,1045,1336,0.9,0.0,0.0,0.0,-0.09453674981719933,-0.9955213724144752,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5826,2019-07-14,Product_04,8940,8940,5912,0.4,0.0,0.0,0.0,-0.2135209154397959,-0.9769384927771817,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5833,2019-07-14,Product_11,907,1088,298,0.3,0.0,0.0,0.0,-0.2135209154397959,-0.9769384927771817,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5839,2019-07-14,Product_17,736,1047,843,0.1,0.0,0.0,0.0,-0.2135209154397959,-0.9769384927771817,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5854,2019-07-14,Product_32,537,537,4114,79.4,88.4393063583815,0.0,1.0,-0.2135209154397959,-0.9769384927771817,-0.32166978650502265,-0.002176022117698864,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682,-0.0264567679437682
5868,2019-07-21,Product_04,6730,6730,6431,0.8,0.0,0.0,0.0,-0.3294084822245302,-0.9441875088341994,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5875,2019-07-21,Product_11,365,365,310,0.2,0.0,0.0,0.0,-0.3294084822245302,-0.9441875088341994,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5881,2019-07-21,Product_17,1146,1180,844,0.1,0.0,0.0,0.0,-0.3294084822245302,-0.9441875088341994,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5896,2019-07-21,Product_32,1262,1262,1083,0.4,0.0,0.0,0.0,-0.3294084822245302,-0.9441875088341994,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5910,2019-07-28,Product_04,3808,3808,11113,90.5,89.01734104046244,0.0,1.0,-0.4405187843504952,-0.8977433935342336,-1.617610510757048,-0.2750517745701172,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961,-0.6670282164548961
5917,2019-07-28,Product_11,544,544,271,0.2,0.0,0.0,0.0,-0.4405187843504952,-0.8977433935342336,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5923,2019-07-28,Product_17,898,1036,639,0.1,0.0,0.0,0.0,-0.4405187843504952,-0.8977433935342336,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5938,2019-07-28,Product_32,1900,1900,952,0.2,0.0,0.0,0.0,-0.4405187843504952,-0.8977433935342336,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5952,2019-08-04,Product_04,2750,2750,4897,2.3000000000000003,0.0,0.0,0.0,-0.5452404385406507,-0.8382797052177745,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
5959,2019-08-04,Product_11,0,0,294,0.1,0.0,0.0,0.0,-0.5452404385406507,-0.8382797052177745,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
5965,2019-08-04,Product_17,553,554,697,0.1,0.0,0.0,0.0,-0.5452404385406507,-0.8382797052177745,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
5980,2019-08-04,Product_32,449,449,1213,0.4,0.0,0.0,0.0,-0.5452404385406507,-0.8382797052177745,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
5994,2019-08-11,Product_04,4417,4417,5563,0.2,0.0,0.0,0.0,-0.6420547132365636,-0.7666588193001592,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6001,2019-08-11,Product_11,365,365,289,0.1,0.0,0.0,0.0,-0.6420547132365636,-0.7666588193001592,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6007,2019-08-11,Product_17,970,1074,711,0.1,0.0,0.0,0.0,-0.6420547132365636,-0.7666588193001592,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6022,2019-08-11,Product_32,1146,1146,1257,0.4,0.0,0.0,0.0,-0.6420547132365636,-0.7666588193001592,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
6036,2019-08-18,Product_04,5611,5611,5517,0.1,0.0,0.0,0.0,-0.7295575540864876,-0.6839194216246105,-0.86162811859991,-0.14650766761493364,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986,-0.3552958288630986
6043,2019-08-18,Product_11,725,725,306,0.1,0.0,0.0,0.0,-0.7295575540864876,-0.6839194216246105,-0.04507753448445021,-2.0978828234005286e-05,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643,-0.0009724576356642643
6049,2019-08-18,Product_17,832,971,705,0.2,0.0,0.0,0.0,-0.7295575540864876,-0.6839194216246105,-0.09402865432783972,-0.00019040634951582525,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831,-0.004231270828066831
6064,2019-08-18,Product_32,1146,1148,1126,0.4,0.0,0.0,0.0,-0.7295575540864876,-0.6839194216246105,-0.1718605253866101,-0.0011625969242055978,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932,-0.014135222609029932
